date,open,high,low,close,volume,change_ratio
20220502,102700,114000,102500,112000,1023324,7.6923076923076925
20220503,114100,119400,112500,113000,915765,0.8928571428571428
20220504,112000,114900,110000,113100,373435,0.08849557522123894
20220506,117800,128900,113900,117400,3138262,3.801945181255526
20220509,119100,122600,105900,106300,881566,-9.454855195911414
20220510,103400,109000,101500,101600,452946,-4.421448730009407
20220511,101600,113800,101600,111700,943170,9.940944881889765
20220512,108500,114500,105700,114500,427592,2.5067144136078783
20220513,114100,116700,111100,114500,340985,0.0
20220516,116100,118600,111000,113000,311995,-1.3100436681222707
20220517,112500,113900,108100,108200,225785,-4.2477876106194685
20220518,108600,110500,107300,107900,161083,-0.27726432532347506
20220519,104600,107900,104300,106400,171491,-1.3901760889712698
20220520,105900,108500,105900,107700,122695,1.2218045112781954
20220523,108700,118300,108700,115700,627225,7.428040854224697
20220524,115400,118200,113900,113900,262856,-1.5557476231633534
20220525,115300,116600,113300,115300,203016,1.2291483757682178
20220526,116600,121600,116000,117300,428788,1.7346053772766694
20220527,118800,118800,109500,110800,416857,-5.541346973572037
20220530,111500,114000,110600,113500,190003,2.436823104693141
20220531,113500,115100,111800,112300,281056,-1.0572687224669604
20220602,113700,113900,104000,104000,464860,-7.390917186108638
20220603,104400,105000,99000,101500,294212,-2.403846153846154
20220607,100000,102900,99500,99500,169858,-1.9704433497536946
20220608,100400,100400,97600,98700,154121,-0.8040201005025126
20220609,98500,100900,96000,100900,182596,2.2289766970618032
20220610,100200,101800,98800,101800,107753,0.8919722497522299
20220613,100000,100800,97000,97000,126626,-4.715127701375246
20220614,94200,97100,93000,95400,115380,-1.6494845360824744
20220615,95400,97400,93600,93900,120113,-1.5723270440251573
20220616,95000,97000,93100,93100,111547,-0.8519701810436635
20220617,91300,95400,90300,91700,257488,-1.5037593984962405
20220620,92500,93500,88700,89200,138945,-2.7262813522355507
20220621,89200,91200,89200,90000,103143,0.8968609865470852
20220622,91300,92300,86000,86100,170812,-4.333333333333334
20220623,85100,86600,81000,81800,209382,-4.994192799070848
20220624,81900,87800,81900,87300,156069,6.723716381418093
20220627,87400,87900,85700,87700,96036,0.45819014891179843
20220628,87700,88900,86900,88100,70777,0.45610034207525657
20220629,86000,89000,86000,88500,59849,0.4540295119182747
20220630,89300,91500,86400,86400,131587,-2.3728813559322033
20220701,86700,89200,84100,84600,115156,-2.083333333333333
20220704,84600,87600,84300,85500,113342,1.0638297872340425
20220705,85500,89100,85300,88800,96329,3.8596491228070176
20220706,89800,94300,87600,91500,200380,3.040540540540541
20220707,92100,92200,87400,88800,184497,-2.9508196721311477
20220708,92400,93200,85900,88900,335815,0.11261261261261261
20220711,90400,97500,88600,91100,565878,2.4746906636670416
20220712,90000,90500,85700,86100,222845,-5.488474204171241
20220713,86100,86600,84000,86300,125963,0.23228803716608595
20220714,85500,92500,85400,90500,386853,4.866743916570105
20220715,90400,91100,87400,87400,142566,-3.4254143646408837
20220718,88300,90700,87500,90400,103998,3.4324942791762014
20220719,89600,91300,89200,90400,53087,0.0
20220720,91400,92000,89900,90000,76533,-0.4424778761061947
20220721,90200,92100,88900,89000,101685,-1.1111111111111112
20220722,88800,89200,87600,87600,65914,-1.5730337078651686
20220725,87000,88400,87000,87500,44991,-0.1141552511415525
20220726,87400,87500,86300,86500,67889,-1.1428571428571428
20220727,86600,87000,84900,85200,88721,-1.5028901734104045
20220728,85900,87700,85300,85900,77483,0.8215962441314555
20220729,86800,89500,86100,88700,149846,3.259604190919674
20220801,90500,92400,89900,91000,193706,2.593010146561443
20220802,91800,91900,88500,88600,95860,-2.6373626373626373
20220803,88900,94000,87500,92900,167234,4.853273137697517
20220804,92400,93000,91000,92500,109457,-0.4305705059203444
20220805,92600,93500,91300,92000,84028,-0.5405405405405406
20220808,91400,93700,90000,93200,100121,1.3043478260869565
20220809,92700,94000,91800,93700,87966,0.5364806866952789
20220810,94800,95200,90200,91700,205521,-2.134471718249733
20220811,92600,93500,91700,92800,93948,1.1995637949836424
20220812,92300,93400,91000,91100,56158,-1.8318965517241377
20220816,91800,93900,91400,93100,89918,2.1953896816684964
20220817,93800,95100,92800,94300,94898,1.288936627282492
20220818,94000,94000,91600,91600,97496,-2.863202545068929
20220819,91700,91800,90000,90100,55833,-1.6375545851528384
20220822,89400,90900,87600,88400,74340,-1.8867924528301887
20220823,88400,89000,86600,86600,72544,-2.0361990950226243
20220824,86600,88300,86100,86800,55859,0.23094688221709006
20220825,87800,88300,87100,88000,38216,1.3824884792626728
20220826,88500,89000,86300,86800,64938,-1.3636363636363635
20220829,84200,84400,83500,83500,66910,-3.8018433179723505
20220830,83500,85500,83100,83900,70364,0.47904191616766467
20220831,86700,86700,83400,83800,150709,-0.11918951132300357
20220901,83900,83900,77200,77500,280583,-7.517899761336516
20220902,78100,78800,76500,77000,83735,-0.6451612903225806
20220905,76400,77000,75000,75400,165498,-2.0779220779220777
20220906,75400,76900,74300,74400,154553,-1.3262599469496021
20220907,74000,74000,71900,72200,178943,-2.956989247311828
20220908,73000,74000,72100,72800,148620,0.8310249307479225
20220913,72900,74800,72800,74300,197621,2.0604395604395602
20220914,71900,72900,71000,72600,120953,-2.2880215343203227
20220915,73000,73300,71800,71800,96423,-1.1019283746556474
20220916,71200,73100,66400,67100,1450895,-6.545961002785515
20220919,67500,68400,66500,67100,216687,0.0
20220920,67100,67900,66400,67400,119775,0.44709388971684055
20220921,66700,68100,66700,67800,73908,0.5934718100890208
20220922,66800,67900,66400,67300,64729,-0.7374631268436578
20220923,66800,67800,65800,66000,74580,-1.9316493313521546
20220926,65000,65500,62000,62700,126043,-5.0
20220927,62400,64400,62400,64000,97700,2.073365231259968
20220928,64000,65200,61800,62000,99434,-3.125
20220929,62900,63900,62000,62100,66563,0.16129032258064516
20220930,61000,62500,61000,61600,65379,-0.8051529790660225
20221004,62400,63500,61800,62100,74042,0.8116883116883116
20221005,62900,63300,60500,60800,87101,-2.0933977455716586
20221006,61300,64500,61000,64400,140205,5.921052631578947
20221007,65200,65200,62500,62800,134674,-2.484472049689441
20221011,62700,62700,60800,61000,93080,-2.8662420382165608
20221012,61000,62300,59500,61700,81304,1.1475409836065573
20221013,61500,62000,59100,59100,105358,-4.213938411669368
20221014,60300,63400,60300,62400,122647,5.583756345177665
20221017,62900,63800,61000,63300,122177,1.4423076923076923
20221018,64600,65600,63200,64600,110663,2.0537124802527646
20221019,64100,64400,62000,62000,110291,-4.024767801857585
20221020,61900,62900,59900,59900,134285,-3.387096774193549
20221021,59600,60800,58900,59800,171220,-0.1669449081803005
20221024,60600,61600,60100,60700,71843,1.5050167224080269
20221025,61200,61200,60000,60100,39894,-0.9884678747940692
20221026,60700,60800,59300,59700,46174,-0.6655574043261231
20221027,59900,60600,59300,60500,60360,1.340033500837521
20221028,60300,60900,60000,60100,48032,-0.6611570247933884
20221031,60800,62400,60500,62300,105626,3.6605657237936775
20221101,62300,62400,61200,62300,42155,0.0
20221102,61900,62500,61100,62300,59131,0.0
20221103,61200,61600,60500,60800,67582,-2.4077046548956664
20221104,60500,61500,60100,61100,53539,0.4934210526315789
20221107,61600,63400,61400,62500,107510,2.2913256955810146
20221108,63200,63700,62700,63700,114532,1.92
20221109,63900,64200,62300,62400,138797,-2.0408163265306123
20221110,61900,62800,61300,62100,57886,-0.4807692307692308
20221111,63900,68000,63600,65200,372795,4.99194847020934
20221114,66100,66600,64400,65200,149661,0.0
20221115,65300,67100,65200,66700,127633,2.3006134969325154
20221116,67300,68500,65900,66100,123059,-0.8995502248875562
20221117,66300,66500,65200,65200,60244,-1.361573373676248
20221118,65200,67100,65200,65900,108239,1.0736196319018405
20221121,66200,66800,65100,65400,93806,-0.7587253414264037
20221122,65800,68500,65700,67200,196914,2.7522935779816518
20221123,67500,68300,66700,67200,81836,0.0
20221124,67900,69200,67600,69100,101114,2.8273809523809526
20221125,68600,69100,67600,68300,67953,-1.1577424023154848
20221128,68200,68200,66000,66000,74783,-3.3674963396778916
20221129,66000,71500,66000,69400,185562,5.151515151515151
20221130,69100,69600,68300,68400,90583,-1.440922190201729
20221201,69100,70000,68400,69000,78478,0.8771929824561403
20221202,68600,68900,67400,67400,71295,-2.318840579710145
20221205,67600,69300,67600,68900,66471,2.225519287833828
20221206,68300,69300,67000,67300,69631,-2.3222060957910013
20221207,67000,72200,66800,70000,286466,4.011887072808321
20221208,70500,70700,65800,65900,293860,-5.857142857142858
20221209,66700,68300,66300,67000,124869,1.669195751138088
20221212,66400,68000,65500,65500,92890,-2.2388059701492535
20221213,66000,66100,64000,64300,95249,-1.8320610687022902
20221214,65000,67300,64800,67100,120192,4.354587869362364
20221215,66700,67000,65000,65100,108440,-2.9806259314456036
20221216,65000,66400,64200,66000,148690,1.3824884792626728
20221219,66100,74100,65600,71300,780531,8.030303030303031
20221220,70300,70600,67800,68400,286513,-4.067321178120617
20221221,68400,68400,65500,66200,270077,-3.216374269005848
20221222,66700,69300,66500,68000,169434,2.719033232628399
20221223,67000,67400,66200,66500,140037,-2.2058823529411766
20221226,67100,68300,66200,68200,124622,2.556390977443609
20221227,68200,69100,66300,66600,189497,-2.346041055718475
20221228,66700,68600,66300,67300,167713,1.0510510510510511
20221229,67300,67900,66600,66700,88346,-0.8915304606240713
20230102,67700,69700,66500,66700,164164,0.0
20230103,66800,66800,62900,64900,216200,-2.6986506746626686
20230104,64700,65500,63900,65100,74993,0.30816640986132515
20230105,66600,67700,65500,65700,183802,0.9216589861751152
20230106,65300,68000,65300,67100,188795,2.13089802130898
20230109,69000,72000,67900,69900,563146,4.172876304023846
20230110,70200,71400,68800,69000,238401,-1.2875536480686696
20230111,69300,70000,68000,68000,179221,-1.4492753623188406
20230112,68400,68400,67500,67800,116685,-0.29411764705882354
20230113,68000,68400,67300,67500,112910,-0.4424778761061947
20230116,67400,68900,67400,67700,133539,0.2962962962962963
20230117,68700,69000,67600,67700,155343,0.0
20230118,68400,70200,68200,69500,314045,2.658788774002954
20230119,68500,70300,68000,69500,191675,0.0
20230120,69600,70500,68500,70200,198143,1.0071942446043165
20230125,73300,91200,72300,91200,3782547,29.914529914529915
20230126,98000,102500,93200,96200,3902574,5.482456140350877
20230127,93800,98400,93300,95400,1322247,-0.8316008316008316
20230130,95300,96000,92100,94300,1001950,-1.1530398322851152
20230131,98100,98300,93400,93500,1157382,-0.8483563096500532
20230201,97000,101300,96100,96900,2465546,3.6363636363636362
20230202,95800,97500,95100,96000,550912,-0.9287925696594427
20230203,96300,96400,92600,93800,525945,-2.2916666666666665
20230206,89000,89800,84700,85100,1134995,-9.275053304904052
20230207,85000,87200,80900,83800,884634,-1.527614571092832
20230208,82600,84100,81800,83100,627590,-0.8353221957040573
20230209,84300,85400,83000,83700,655311,0.7220216606498195
20230210,83100,83100,77500,78900,642721,-5.734767025089606
20230213,78900,80200,78100,78900,296180,0.0
20230214,78500,79400,77000,77000,252681,-2.4081115335868186
20230215,77300,78200,75300,75800,264844,-1.5584415584415585
20230216,75800,78100,75800,77600,226982,2.3746701846965697
20230217,78000,78600,75700,76200,207044,-1.804123711340206
20230220,76200,77100,75100,76400,132163,0.26246719160104987
20230221,76400,76600,75100,75500,149405,-1.1780104712041886
20230222,74600,75300,73300,73700,193728,-2.384105960264901
20230223,74200,75400,74000,74600,153235,1.2211668928086838
20230224,74700,75500,73500,74200,163646,-0.5361930294906166
20230227,73700,74300,71200,74000,145177,-0.2695417789757413
20230228,74100,77000,73500,75800,202033,2.4324324324324325
20230302,75000,75500,72500,72600,234356,-4.221635883905013
20230303,73200,73800,71700,72200,137160,-0.5509641873278237
20230306,73000,75700,73000,75100,261295,4.016620498614958
20230307,75500,75500,72200,73200,203712,-2.5299600532623168
20230308,72900,76700,71100,73700,496623,0.6830601092896175
20230309,67000,67400,64100,64300,790713,-12.754409769335142
20230310,63200,66400,63200,65100,323514,1.244167962674961
20230313,64200,65400,63500,65100,159776,0.0
20230314,64400,65600,63400,63400,164521,-2.61136712749616
20230315,64100,64500,62800,63100,159756,-0.47318611987381703
20230316,63000,63700,62300,62800,117704,-0.4754358161648178
20230317,63300,64800,63300,64500,147846,2.7070063694267517
20230320,64800,64900,63700,63800,61409,-1.0852713178294573
20230321,64500,64600,63000,63300,67653,-0.7836990595611284
20230322,63400,63800,62500,62800,87224,-0.7898894154818324
20230323,62500,63000,61700,62200,99935,-0.9554140127388535
20230324,62300,63200,61800,62500,79315,0.482315112540193
20230327,62700,62900,61000,62700,102205,0.32
20230328,62800,63900,62200,63000,85463,0.4784688995215311
20230329,63300,63500,62100,62400,83805,-0.9523809523809524
20230330,62600,62800,61900,62400,67179,0.0
20230331,62900,63000,61800,62000,98627,-0.641025641025641
20230403,62200,62900,61800,62500,85333,0.8064516129032258
20230404,62500,63200,62000,62600,80366,0.16
20230405,62800,62900,62200,62600,57453,0.0
20230406,62800,62900,61300,61700,109530,-1.4376996805111821
20230407,61900,62200,61200,61800,76304,0.1620745542949757
20230410,62100,62500,61000,61300,100772,-0.8090614886731391
20230411,61100,63300,60900,62400,139301,1.794453507340946
20230412,62600,62900,61900,62600,66907,0.3205128205128205
20230413,62800,63400,61900,63000,88362,0.6389776357827476
20230414,63100,64000,62900,63500,100825,0.7936507936507936
20230417,63800,64600,63100,63800,93537,0.47244094488188976
20230418,63800,64100,62600,62700,77436,-1.7241379310344827
20230419,62900,63600,62500,63300,72502,0.9569377990430622
20230420,63300,63700,62300,62500,74687,-1.263823064770932
20230421,62500,63300,62200,62200,87833,-0.48
20230424,62100,63400,61900,62600,84428,0.6430868167202572
20230425,62600,63000,61500,61600,114768,-1.5974440894568689
20230426,61400,62600,60800,61400,108315,-0.3246753246753247
20230427,60700,62200,60700,61900,74036,0.8143322475570033
20230428,61900,62500,60900,61000,103848,-1.4539579967689822
20230502,61000,63500,61000,63000,122018,3.278688524590164
20230503,62400,62900,61600,61600,65998,-2.2222222222222223
20230504,61500,62100,61200,62000,41052,0.6493506493506493
20230508,62200,63300,62200,62800,75804,1.2903225806451613
20230509,62600,63000,61700,61800,62393,-1.5923566878980893
20230510,61700,63000,61700,62000,67998,0.3236245954692557
20230511,62600,62700,61700,61700,60445,-0.4838709677419355
20230512,61500,63100,61500,63100,151181,2.2690437601296596
20230515,62900,63000,61700,62300,83213,-1.2678288431061806
20230516,62300,63000,60900,61000,206093,-2.086677367576244
20230517,61000,61900,60700,61500,68596,0.819672131147541
20230518,61700,62200,61600,62000,42129,0.8130081300813009
20230519,62200,62700,61800,62100,97875,0.16129032258064516
20230522,62300,62900,61900,62500,73190,0.644122383252818
20230523,62700,63800,62500,63000,94258,0.8
20230524,62600,63000,62300,62600,31101,-0.6349206349206349
20230525,62700,65300,62100,62200,272421,-0.6389776357827476
20230526,62500,62600,61800,61900,54218,-0.482315112540193
20230530,62300,63500,62200,63400,99229,2.4232633279483036
20230531,63100,64100,63000,63100,55639,-0.47318611987381703
20230601,62800,64300,62800,63900,67514,1.2678288431061806
20230602,64100,64500,63500,63900,55013,0.0
20230605,64400,64700,63900,64400,51607,0.7824726134585289
20230607,64600,66200,64400,66000,126962,2.484472049689441
20230608,66000,66100,64400,64500,96838,-2.272727272727273
20230609,64500,66300,64400,65900,97346,2.1705426356589146
20230612,66200,66200,64600,65200,75383,-1.062215477996965
20230613,65200,65800,64500,64800,72734,-0.6134969325153374
20230614,64900,66300,64400,65000,136935,0.30864197530864196
20230615,65300,65600,63700,64000,81999,-1.5384615384615385
20230616,64300,66400,64200,65600,145702,2.5
20230619,65600,65700,64500,64800,82015,-1.2195121951219512
20230620,65000,66000,64500,65700,65215,1.3888888888888888
20230621,65700,65900,64000,64300,113553,-2.13089802130898
20230622,64000,64900,63600,64000,49399,-0.46656298600311047
20230623,64000,64200,63300,63400,46375,-0.9375
20230626,63300,64600,63200,64100,39520,1.1041009463722398
20230627,63800,64200,63100,63100,58370,-1.5600624024960998
20230628,63600,64000,63200,63800,33383,1.109350237717908
20230629,63500,64200,63200,64000,42183,0.3134796238244514
20230630,63800,64200,63300,63900,42956,-0.15625
20230703,63800,65100,63800,64300,65178,0.6259780907668232
20230704,64400,64500,63700,63700,32860,-0.9331259720062209
20230705,63600,64000,62400,62700,80645,-1.5698587127158554
20230706,62500,62700,61500,61600,107348,-1.7543859649122806
20230707,61500,62100,60700,61600,62542,0.0
20230710,61300,63000,61200,62000,50976,0.6493506493506493
20230711,62200,63400,62200,62700,49652,1.129032258064516
20230712,62700,63300,62400,63200,52319,0.7974481658692184
20230713,63400,63900,62800,62800,65780,-0.6329113924050633
20230714,63200,63200,62500,63000,46274,0.3184713375796179
20230717,62500,64300,62500,63600,75459,0.9523809523809524
20230718,63200,64100,62700,62900,58228,-1.10062893081761
20230719,62900,63400,62700,63100,36265,0.3179650238473768
20230720,63100,64500,63000,63800,62204,1.109350237717908
20230721,63800,64200,63300,63600,39771,-0.3134796238244514
20230724,63600,63900,62500,62700,65031,-1.4150943396226416
20230725,62400,62900,61700,61800,70553,-1.4354066985645932
20230726,61500,62000,60200,60900,159864,-1.4563106796116505
20230727,60600,62400,60600,62000,76651,1.8062397372742198
20230728,61700,63000,61700,62200,52674,0.3225806451612903
20230731,62400,63300,62300,62800,60870,0.964630225080386
20230801,62800,64000,62800,63700,68467,1.4331210191082804
20230802,63700,64200,62700,63200,58915,-0.7849293563579277
20230803,63100,63800,61900,63400,51723,0.31645569620253167
20230804,63700,64800,62900,63400,122994,0.0
20230807,63800,64500,63300,63900,52318,0.7886435331230284
20230808,64500,64500,62500,62800,54820,-1.7214397496087637
20230809,62400,63600,62400,63000,29009,0.3184713375796179
20230810,62600,64000,62600,63400,47472,0.6349206349206349
20230811,63500,63900,62800,62900,45016,-0.7886435331230284
20230814,62800,64000,62700,63200,50367,0.47694753577106513
20230816,63200,63400,62500,62500,55304,-1.1075949367088607
20230817,62100,63700,61800,63200,62250,1.1199999999999999
20230818,63000,63600,62300,63200,50801,0.0
20230821,63200,64600,63100,63500,82806,0.4746835443037975
20230822,63600,64900,63500,64400,59884,1.4173228346456692
20230823,64200,64600,63800,64100,39512,-0.4658385093167702
20230824,64500,65500,64400,65200,81144,1.71606864274571
20230825,64900,65600,63700,63900,93958,-1.9938650306748467
20230828,64000,65400,63400,65100,70209,1.8779342723004695
20230829,65100,66200,65100,66000,98175,1.3824884792626728
20230830,66400,66500,65600,66000,60895,0.0
20230831,66000,66100,64500,64900,71572,-1.6666666666666667
20230901,65000,66100,64800,65600,57455,1.078582434514638
20230904,65600,66600,65300,65600,60496,0.0
20230905,65600,66000,64800,65200,37286,-0.6097560975609756
20230906,65800,66200,65300,65500,48977,0.4601226993865031
20230907,65500,65600,64600,65200,45929,-0.45801526717557256
20230908,65200,68900,65100,68000,150429,4.294478527607362
20230911,68200,68300,64200,64500,251045,-5.147058823529411
20230912,64700,66100,64300,65200,97992,1.0852713178294573
20230913,65300,65800,64600,65800,59327,0.9202453987730062
20230914,65800,65800,63900,64000,141944,-2.735562310030395
20230915,64000,64900,63500,63500,404370,-0.78125
20230918,63900,64500,63600,64300,69714,1.2598425196850394
20230919,64200,64900,63800,64000,61815,-0.46656298600311047
20230920,64000,64600,63700,64200,44900,0.3125
20230921,64300,65300,64100,64100,63337,-0.1557632398753894
20230922,64500,65100,62600,63100,136458,-1.5600624024960998
20230925,63100,64800,63100,64100,63293,1.5847860538827259
20230926,64300,65000,63200,63400,73655,-1.0920436817472698
20230927,62700,64300,62700,64200,56233,1.2618296529968454
20231004,63800,64600,62900,63000,100298,-1.8691588785046727
20231005,63600,63700,62200,62500,73856,-0.7936507936507936
20231006,62300,63300,62300,63000,36885,0.8
20231010,62000,63900,62000,62900,65160,-0.15873015873015872
20231011,63000,63900,62600,63100,63412,0.3179650238473768
20231012,63400,63900,62800,63200,79323,0.15847860538827258
20231013,63200,66100,62900,65700,127776,3.9556962025316458
20231016,64900,65800,63600,65700,95597,0.0
20231017,65800,66900,64800,66200,76905,0.76103500761035
20231018,65800,67200,65800,66400,74261,0.3021148036253776
20231019,65700,66100,65000,65900,48263,-0.7530120481927711
20231020,65100,66300,64700,66200,79811,0.4552352048558422
20231023,65600,66400,64400,65100,67285,-1.6616314199395772
20231024,65100,65800,63500,65800,77093,1.0752688172043012
20231025,65800,65900,64600,64800,43276,-1.5197568389057752
20231026,64000,65200,63900,64000,48421,-1.2345679012345678
20231027,64000,65800,63800,64300,94689,0.46875
20231030,64300,65100,64200,64700,51917,0.6220839813374806
20231031,64800,65800,64000,64100,47264,-0.9273570324574961
20231101,64300,65600,64200,65000,48151,1.40405616224649
20231102,65500,66100,65200,65800,54907,1.2307692307692308
20231103,66000,66300,65600,66000,45587,0.303951367781155
20231106,66300,66700,65400,66200,92177,0.30303030303030304
20231107,66000,66600,65100,65300,76408,-1.3595166163141994
20231108,65700,66700,65600,66600,77300,1.9908116385911179
20231109,66500,68000,66300,67100,81494,0.7507507507507507
20231110,67100,69500,66000,68800,119884,2.533532041728763
20231113,68800,69100,66300,66500,93453,-3.343023255813953
20231114,66500,67300,66500,66800,31508,0.4511278195488722
20231115,67300,67400,66700,66700,58627,-0.14970059880239522
20231116,66800,67100,66600,66800,27340,0.14992503748125938
20231117,66800,67700,66700,66800,47616,0.0
20231120,66900,68200,66700,67700,61410,1.347305389221557
20231121,67900,68000,67200,67500,47221,-0.29542097488921715
20231122,67500,68600,67000,68400,58386,1.3333333333333335
20231123,68900,69000,68200,68800,42647,0.5847953216374269
20231124,69000,69000,68300,68700,36342,-0.14534883720930233
20231127,69000,69000,68100,68200,35699,-0.727802037845706
20231128,68200,68700,67500,68300,39320,0.1466275659824047
20231129,68300,69400,67700,69400,71609,1.610541727672035
20231130,69800,71800,69100,69100,140420,-0.43227665706051877
20231201,69100,70100,68500,69100,41122,0.0
20231204,69100,70000,68100,69700,49701,0.8683068017366137
20231205,69600,71500,69500,70600,67562,1.291248206599713
20231206,71300,71400,70100,71200,45842,0.84985835694051
20231207,71000,72000,70700,71900,74963,0.9831460674157303
20231208,72200,75000,71800,72800,167947,1.2517385257301807
20231211,73700,75500,72900,74100,119737,1.7857142857142856
20231212,74500,74500,70800,71100,159696,-4.048582995951417
20231213,71200,74000,71100,73000,91297,2.6722925457102673
20231214,73900,74600,71700,72700,119921,-0.410958904109589
20231215,72800,72800,70700,71800,110977,-1.2379642365887207
20231218,71800,71800,68500,68700,154635,-4.3175487465181055
20231219,68600,69800,67100,69500,100965,1.1644832605531297
20231220,69500,69800,68700,68900,47727,-0.8633093525179856
20231221,68400,69100,67900,68400,61676,-0.7256894049346879
20231222,68300,69700,68000,69300,55218,1.3157894736842104
20231226,68900,69800,68700,69600,49412,0.4329004329004329
20231227,69700,70200,68800,69400,45337,-0.28735632183908044
20231228,69000,69400,68300,68900,53941,-0.7204610951008645
20240102,68400,69000,68400,68900,32710,0.0
20240103,68200,69700,67800,68800,73989,-0.14513788098693758
20240104,68800,69600,68600,68700,33884,-0.14534883720930233
20240105,68500,69200,68000,68200,40903,-0.727802037845706
20240108,68200,70100,67900,68900,75372,1.0263929618768328
20240109,69300,70000,69200,69300,52311,0.5805515239477503
20240110,69800,69900,69000,69800,29848,0.7215007215007215
20240111,69800,71200,69600,70900,61184,1.5759312320916905
20240112,70900,71200,68900,69300,59065,-2.2566995768688294
20240115,69400,70900,69300,70600,49710,1.875901875901876
20240116,70300,70800,69100,69400,36099,-1.69971671388102
20240117,69700,69700,67300,68700,77227,-1.0086455331412103
20240118,68100,69800,68100,68800,34143,0.1455604075691412
20240119,69400,71500,69200,70300,111436,2.1802325581395348
20240122,71400,73300,70900,72500,121874,3.1294452347083923
20240123,73200,73300,71200,71800,75467,-0.9655172413793104
20240124,72200,72700,71600,72500,50319,0.9749303621169917
20240125,72200,75500,71100,74000,186465,2.0689655172413794
20240126,74700,74700,72800,74400,82637,0.5405405405405406
20240129,74900,75800,73700,74300,82608,-0.13440860215053765
20240130,74300,74500,73200,74200,56265,-0.13458950201884254
20240131,74200,74500,72300,72800,58344,-1.8867924528301887
20240201,72500,74000,71800,73000,61234,0.27472527472527475
20240202,73500,74400,72400,73200,76844,0.273972602739726
20240205,72800,73100,71500,72600,68268,-0.819672131147541
20240206,72700,73000,69700,69700,102851,-3.994490358126722
20240207,69600,70400,68900,69800,50022,0.1434720229555237
20240208,69800,70200,69400,69700,40564,-0.14326647564469913
20240213,70000,71300,70000,70200,62580,0.7173601147776184
20240214,70100,70700,69700,70100,33019,-0.14245014245014245
20240215,70300,71500,69700,70800,49631,0.9985734664764622
20240216,71300,72700,70700,72700,58612,2.6836158192090394
20240219,72900,74400,72300,74100,74963,1.925722145804677
20240220,74200,74400,73300,73900,40604,-0.2699055330634278
20240221,73800,74800,73400,74000,59648,0.13531799729364005
20240222,73700,74300,71700,71800,67480,-2.9729729729729732
20240223,72100,72500,71300,72500,42509,0.9749303621169917
20240226,72400,72400,70600,70600,59500,-2.6206896551724137
20240227,70700,71000,70000,70200,31673,-0.56657223796034
20240228,70200,71500,70000,71300,26871,1.566951566951567
20240229,70900,71800,70700,71500,29510,0.2805049088359046
20240304,71300,72600,70700,70900,56710,-0.8391608391608392
20240305,70600,70800,68500,69500,84568,-1.9746121297602257
20240306,68600,69500,68600,69300,32742,-0.28776978417266186
20240307,69000,69100,67000,67300,93346,-2.886002886002886
20240308,67300,68000,67200,67700,32849,0.5943536404160475
20240311,67700,67700,65100,65600,114249,-3.10192023633678
20240312,66100,66700,64800,66300,105967,1.0670731707317074
20240313,66800,67800,66500,67700,66989,2.1116138763197587
20240314,67700,67800,66600,66600,40701,-1.6248153618906942
20240315,66300,68400,65800,68400,49466,2.7027027027027026
20240318,68400,68400,67200,67700,45366,-1.023391812865497
20240319,66700,67500,66700,67000,27584,-1.03397341211226
20240320,67000,67500,66800,66800,29449,-0.2985074626865672
20240321,67000,67900,66800,66800,35012,0.0
20240322,66900,67100,66500,66700,41039,-0.14970059880239522
20240325,66200,67100,66200,66400,37663,-0.4497751124437781
20240326,66100,66600,65600,65900,55188,-0.7530120481927711
20240327,65700,66900,65700,66500,37889,0.9104704097116844
20240328,67100,67400,66300,66800,38088,0.4511278195488722
20240329,67000,67300,66600,67000,23016,0.29940119760479045
20240401,72300,72500,67600,68700,200734,2.5373134328358207
20240402,68400,69000,67200,69000,78972,0.43668122270742354
20240403,68600,69100,67800,68900,49121,-0.14492753623188406
20240404,69000,69100,66800,67200,71572,-2.467343976777939
20240405,66600,67000,64000,64400,119217,-4.166666666666666
20240408,64400,64400,62300,62600,80108,-2.7950310559006213
20240409,62600,64000,62500,63600,53352,1.5974440894568689
20240411,67000,71500,64800,64800,828480,1.8867924528301887
20240412,64800,75600,64800,69200,1427168,6.790123456790123
20240415,68300,69000,66300,67000,204442,-3.1791907514450863
20240416,65600,67400,64000,64900,134085,-3.134328358208955
20240417,65100,65600,64100,64100,81951,-1.2326656394453006
20240418,64000,64800,63700,64400,69273,0.46801872074883
20240419,64400,65500,64000,64400,92846,0.0
20240422,64600,64800,63200,64300,93999,-0.15527950310559005
20240423,64000,65200,64000,64500,46990,0.3110419906687403
20240424,64900,65400,62000,63000,137179,-2.3255813953488373
20240425,62800,63600,62500,63600,42314,0.9523809523809524
20240426,63600,63600,62800,63000,43303,-0.9433962264150944
20240429,63000,63400,62200,63200,39593,0.31746031746031744
20240430,63000,63500,62900,63500,35449,0.4746835443037975
20240502,63500,64000,63200,63600,48332,0.15748031496062992
20240503,64000,64200,63700,63800,30437,0.3144654088050315
20240507,64100,65200,63600,64800,72493,1.5673981191222568
20240508,65000,65100,64400,65000,26239,0.30864197530864196
20240509,64700,65400,64500,64500,28466,-0.7692307692307693
20240510,64500,66500,64500,66500,97293,3.10077519379845
20240513,66500,66600,65000,65000,57714,-2.2556390977443606
20240514,65000,65500,64800,64900,23324,-0.15384615384615385
